item_id,description,manufacturer_name
21121PEROT,2 X 1 1/2 X 1 PE RED OUT TEE,WAR
2112212CIRT,2 X 1 1/2 X 2 1/2 BH TEE,ANV
21122CIRT,2 X 1 1/2 X 2 BLK CI TEE,ANV
21122DIRT,2 X 1 1/2 X 2 DI TEE,STR
21122ICIRT,2 X 1 1/2 X 2 BLK CI TEE IMP,STR
21122IMIRT,2X 1 1/2 X 2 BLK MI RED TEE,STR
21122MIRT,2 X 1 1/2 X 2 MI BLK RED TEE,ANV
21122MIRTG,2 X 1 1/2 X 2 MI GAL RED TEE,ANV
21122XMIRT,2 X1 1/2 X2 300# BLK MI TEE,ANV
211234CIRT,2X11/2X3/4 BLK CI RED TEE,ANV
211234CIRTG,2 X 1-1/2 X 3/4 RED TEE GALV,WAR
211234DIRT,2 X 1 1/2 X 3/4 DI TEE,STR
211234ICIRT,2X11/2X3/4 BLK CI RED TEE IMP,STR
211234IMIRT,2 X1 1/2X 3/4 BLK MI RED TEE,STR
211234PEROT,2 X 1 1/2 X 3/4 PE RED OUT TEE,WAR
2112CICROSS,2 X 2 X 1 1/2 X 1 1/2 CI CROSS,ANV
2112CIRC,2 X 1 1/2 BLK CI REDUCER,ANV
2112CIRL,2 X 1 1/2 BLK CI RED ELL,ANV
2112CIRLG,2 X 11/2 GALV CI 90 ELL,WAR
2112DGMCROSS,2 X 1-1/2 DOM GRV CROSS,ANV
2112DGRCPL,2 X 1 1/2 GRV RED CPLG DOM,ANV
2112DGRCPL-CST,2 X 1 1/2 GRV RED CPLG DOM,ANV
2112DGRCPLG,2 X 11/2 GRV RED CPLG DOM GALV,ANV
2112DGREREDSS,2X11/2 DOM S10 304SS ECC RED,ANV
2112DGRVERED,2X11/2 GRV ECC REDUCER DOM,ANV
2112DGRVEREDG,2X11/2 GAL GRV ECC REDUCR DOM,ANV
2112DGRVRED,2X1-1/2 GRV CONC RED DOM,ANV
2112DGRVREDG,2X1-1/2 GRV CON RED GLV DOM,ANV
2112DGTRED,2X11/2 PTD GRXTH REDR,ANV
2112DGTREDG,2X11/2 GRV X THD REDR GAL,ANV
2112DIBUSH,2 X 1 1/2 DI BUSHING,STR
2112DIRL,2 X 1 1/2 DI RED ELL,STR
2112DTMT,2 X 1 1/2 THD MEK TEE DOM,ANV
2112DTMT-CST,2 x 1 1/2 THD MEK TEE DOM,ANV
2112DTMTG,2 X 1 1/2 THD MEK TEE DOM GALV,ANV
2112FBUSHG,2 X 1 1/2 GAL FACE BUSHING,WAR
2112FGRVEREDZ,2X1 1/2 FAB GRV CONC RED ZNC,IOW
2112FGRVRED,2 X 1 1/2 FAB GRV CONC REDUCER,IOW
2112FSBUSH,"2"" x 1-½"" FS THRD HEX BUSH",SMC
2112FSRED,2 X 1 1/2 FS 3000# REDUCER,ANV
2112FSREDG,2 X 11/2 FS 3000# GALV THD RED,ANV
2112FSTG,2x1-1/2 FS 3000# GALV THRD TEE,ANV
2112ICICROSS,2 X 1 1/2 IMP CI RED CROSS,STR
2112ICIRL,2 X 1 1/2 BLK CI RED ELL IMP,STR
2112IMIBUSH,2 X 1 1/2 MI BLK BUSHING IMP,STR
2112IMIBUSHG,2 X 1 1/2 MI GALV HEX BUSH IMP,STR
2112IMIRC,2 X 1 1/2 MI BLK RED CPLG IMP,STR
2112IMIRCG,2 X 1 1/2 MI RED CPLG IMP,SIG
2112IMIRL,2 X 11/2 BLK MI RED ELL IMP,STR
2112IMIRLG,2 X 11/2 MI RED ELL 90 GAL IMP,STR
2112MIBUSH,2 X 1 1/2 MI BLK BUSHING,ANV
2112MIBUSHG,2 X 1 1/2 MI GAL HEX BUSHING,ANV
2112MIRC,2 X 1 1/2 MI BLK REDUCER,ANV
2112MIRCG,2 X 11/2 MI GAL RED COUPLING,ANV
2112MIRL,2 X 1 1/2 BLK MI RED ELL,ANV
2112MIRLG,2 X 1 1/2 MI RED ELL GALV,ANV
2112MIRTG,2 X11/2X11/2(USE 2112112MIRTG),ANV
2112MISL,2X11/2 BLK MI 90 STREET ELL,ANV
2112SSCR-304L,2 X 1 1/2 SS 304L CON RED DOM,IOW
2112TSSBUSH,2X1-1/2 THRD 150# BUSH 304SS,CAP
2112TSSRC,2X11/2 THRD 150# RED CPL 304SS,QPP
2112TUOL,21/2-2X11/2 ANVILET 3000#THRD,ANV
2112XIMIRCG,2X11/2 XH GALV IMI REDUCER,STR
2112XMIRC,2 X 1 1/2 MI REDUCER 300#,ANV
2112XMIRCG,2 X 11/2 300# MI GLV RED CPLG,ANV
2112XMIRL,2 X 1 1/2 300# BLK MI RED 90,ANV
2112XMIRLG,2X11/2 MI GAL RED ELL 300#,ANV
2114112CIRT,2 X 1 1/4 X 1 1/2 CI TEE,ANV
2114112IMIRT,2X11/4X11/2 MI RED TEE BLK IMP,SMC
2114112IMIRTG,2X11/4X11/2 MI RED TEE GAL IMP,STR
2114112MIRT,2 X 11/4 X 11/2 MI BLK RED TEE,ANV
2114112MIRTG,2 X 11/4 X11/2 MI RED TEE GALV,ANV
2114114CIRT,2 X 1 1/4 X 1 1/4 CI TEE,ANV
2114114IMIRTG,2x11/4x11/4 MI RED TEE GAL IMP,STR
2114114MIRT,2 X 11/4 X 11/4 MI BLK RED TEE,ANV
2114114MIRTG,2 X 1 1/4X11/4 MI GAL RED TEE,ANV
211412CIRT,2 X 1 1/4 X 1/2 BLK CI RED TEE,ANV
21141CIRT,2 X 1 1/4 X 1 BLK CI TEE,ANV
21141CIRTG,2 X 1-1/4 X 1 CI GAL RED TEE,WAR
21141IMIRT,2 X 1 1/4 X 1 BLK IMI TEE,SMC
21141IMIRTG,2X11/4X1 IMP MI RED TEE GALV,SMC
2114212CIRT,2 X 1 1/4 X 2 1/2 BH TEE,WAR
21142CIRT,2 X 1 1/4 X 2 BLK CI TEE,ANV
21142DIRT,2 X 1 1/4 X 2 DI TEE,STR
21142ICIRT,2 X 1 1/4 X 2 BLK CI TEE IMP,STR
21142IMIRTG,2X 11/4 X 2 MI RED TEE GAL IMP,BMI
21142MIRT,2 X 11/4 X 2 MI BLK RED TEE,ANV
21142MIRTG,2 X 1 1/4 X 2 MI GAL RED TEE,ANV
211434CIRT,2 X 11/4 X 3/4 BLK CI TEE,ANV
2114CIBUSH,2 X 1-1/4 BLK CI HEX BUSHING,ANV
2114CIBUSHG,2 X 11/4 CI HEX BUSHING GALV,ANV
2114CICROSS,2 X 2 X 1 1/4 X 1 1/4 CI CROSS,ANV
2114CIRC,2 X 1 1/4 BLK CI REDUCER,ANV
2114CIRL,2 X 1 1/4 BLK CI RED ELL,ANV
2114DGRVERED,2X11/4 GRV ECC REDUCER DOM,ANV
2114DGRVRED,2 X 1 1/4 GRVD CON REDUCE DOM,ANV
2114DGRVREDG,2X11/4 GAL GRVD CONC RED,ANV
2114DGTRED,2 X 1 1/4 GRVD CON REDUCE DOM,ANV
2114DGTREDG,2X11/4 GRV X THD REDR GAL,ANV
2114DIBUSH,2 X 1 1/4 BLK BUSHING,STR
2114DIRL,2 X 1 1/4 DI RED ELL,STR
2114DTMT,2 X 1 1/4 THD MEK TEE DOM,ANV
2114DTMT-CST,2 X 1 1/4 THD MEK TEE DOM,ANV
2114DTMTG,2 X 1 1/4 THD MEK TEE DOM GALV,ANV
2114EMTGSKT,2-21/2X11/4-11/2 E GKT FOR,ANV
2114FBUSH,2 X 1 1/4 BLK FACE BUSHING,WAR
2114FGRVERED,2 X 1 1/4 FAB GRV ECC REDUCER,IOW
2114FGRVEREDZ,2X1 1/4 FAB GRV CONC RED ZNC,IOW
2114FGRVRED,2 X 1 1/4 FAB GRV CONC REDUCER,IOW
2114FSBUSH,2 x 1-1/4 FS THRD HEX BUSH,SMC
2114FSRED,2 X 1 1/4 FS 3000# REDUCER,ANV
2114FSREDG,2X 1-1/4 FS 3000# REDUCER GALV,ANV
2114GTR,2 X 1 1/4 FAB GRV X THD RED,IOW
2114ICICROSS,2 X 11/4 IMP CI RED CROSS,STR
2114ICIRL,2 X 1 1/4 BLK CI RED ELL IMP,STR
2114IMIBUSH,2 X 1 1/4 MI BLK BUSHING IMP,STR
2114IMIBUSHG,2 X 1 1/4 MI GALV BUSH IMP,STR
2114IMIRC,2 X 11/4 MI BLK RED CPLG IMP,STR
2114IMIRCG,2 X11/4 MI RED CPLG GALV IMP,SMC
2114IMIRLG,2 X 11/4 MI RED ELL 90 GAL IMP,STR
2114MIBUSH,2 X 1 1/4 MI BLK BUSHING,ANV
2114MIBUSHG,2 X 1 1/4 MI GALV BUSHING,WAR
2114MIRC,2 X 1 1/4 MI BLK RED COUPLING,ANV
2114MIRCG,2X11/4 MI RED COUPLING GAL,ANV
2114MIRL,2 X 1 1/4 MI BLK RED ELL,ANV
2114MIRLG,2 X 1 1/4 MI RED ELL GALV,ANV
2114SSCR-304L,2 X 1 1/4 SS 304L CON RED DOM,IOW
2114TUOL,3½-2X1¼ 3000# THRD UNI ANVILET,MER
2114XIMIRCG,2X11/4 XH GALV IMI REDUCER,STR
2114XIMIRL,2x11/4  MI RED 90 ELL 300# IMP,ANV
2114XMIRC,2 X 1-1/4 MI REDUCER 300#,ANV
2114XMIRCG,2 X 11/4 300# MI GLV RED CPLG,ANV
2114XMIRL,2 X 1-1/4 BLK MI RED 90 300#,ANV
211BNIP,"2 X 11"" BLK NIP IMP",STR
211CIRT,2 X 1 X 1 BLK CI TEE,ANV
211COMPFLG,2X11 BLK DI RED COMP FLANGE,NPI
211COMPFLGG,2x11 BLK DI RED COMP FLG GALV,NPI
211DBNIP,"2 X 11"" BLK NIPPLE DOM",ANV
211DGMCROSS,2 X 1-1/4 DOM GRV CROSS,ANV
211DGNIP,2 X 11 GAL NIPPLE DOM,ANV
211GNIP,2 X 11 GAL NIPPLE IMP,STR
211IMIRT,2 X 1 X1 MI BLK RED TEE IMP,SMC
211IMIRTG,2 X 1 X1 MI GAL RED TEE IMP,SMC
211MIRT,2 X 1 X 1 MI RED TEE,ANV
211MIRTG,2 X 1 X 1 MI GAL TEE,WAR
211RSOF,6 X 2 SLIP ON RED FLG IMP,NPI
212-1000,10 CHECKRITE WAFER CHECK VLV,BAN
2121012DBNIP,2-1/2 X 10-1/2 BLACK NIP DOM,ANV
2121012DGNIP,21/2X101/2 GALV CW NIPPLE DOM,ANV
2121012GNIP,2-1/2 X 10-1/2 GAL NIP IMP,SMC
21210BNIPL,2 1/2 X 10 BLACK NIP IMP,STR
21210DBNIP,2-1/2 X 10 BLACK NIP DOM,ANV
21210DGNIP,21/2X10 GALV CW NIPPLE DOM,ANV
21210DSBNIP,2-½x10 SCH40 BLK SMLS NIP DOM,ANV
21210GNIP,2-1/2 X 10 GAL NIP IMP,STR
21210TSSNIP,2-½X10 SCH 40 NIPPLE 304SS,QPP
21210XDSBNIP,2-½x10 SCH80 BLK SMLS NIP DOM,ANV
2121112BNIP,2 1/2 X 11 1/2 BLK NIP IMP,WAM
2121112DBNIP,2-1/2 X 11-1/2 BLACK NIP DOM,QPP
212112112CIRT,21/2X11/2X11/2 BLK CI RED TEE,ANV
212112112DGMCROSS,21/2X11/2X11/2 GRV MEK CROSS,ANV
212112112DGMCROSSG,21/2X11/2X11/2GR MEK CROS GALV,ANV
212112112DTMCROSS,21/2X11/2X11/2 THD MEK CROSS,ANV
212112112DTMCROSSG,21/2X11/2X11/2TH MEK CROS GALV,ANV
212112112MIRT,21/2X11/2X11/2 MI RED TEE BLK,ANV
212112212CIRT,21/2X11/2X21/2 BLK CI RED TEE,WAR
212112212MIRTG,21/2X11/2X 21/2 MI GAL RED TEE,ANV
2121122CIRT,2 1/2 X 1 1/2 X 2 CI TEE,WAR
2121122MIRTG,21/2X 11/2X 2 MI GAL RED TEE,ANV
212112CIBUSH,21/2 X 11/2 BLK CI HEX BUSHING,ANV
212112CIBUSHG,21/2X11/2 GALV CI HEX BUSHING,ANV
212112CICROSS,21/2X21/2X11/2X11/2 CI CROSS,ANV
212112CIRC,2 1/2 X 1 1/2 CI REDUCER,ANV
212112CIRL,2 1/2 X 11/2 BLK CI RED 90 ELL,ANV
212112CIRT,2 X 1/2 X 1 1/2 BLK CI TEE,ANV
212112CWELDRED,2.5 X 1.5 CONCENTRIC WLD REDUC,INV
212112DGMT,2 1/2 X 1 1/2 GRV MEK TEE DOM,ANV
212112DGMT-CST,21/2X11/2 DOM GRV MEK TEE UBL,ANV
212112DGMTG,2 1/2 X 1 1/2 GRV MEK TEE GALV,ANV
212112DGRVRED,2 1/2 X 1 1/2 GRVD CON RED DOM,ANV
212112DGRVREDG,21/2X11/2 GAL GR CC REDR,ANV
212112DGTRED,21/2X11/2 PTD GRXTH REDR,ANV
212112DGTREDG,21/2X11/2 GRV XTHD RED GAL,ANV
212112DTMT,2 1/2 X 1 1/2 THD MEK TEE DOM,ANV
212112DTMT-CST,2 1/2 X 1 1/2 THD MEK TEE DOM,ANV
212112DTMTG,21/2 X 11/2THD MEK TEE DOM GAL,ANV
212112FGRVRED,2.5 X 1.5 FAB GRV CONC REDUCER,IOW
212112FSBUSH,"2-½"" x 1-½"" FS THRD HEX BUSH",SMC
212112FSRED,21/2X11/2 FS 3000# THD RED,ANV
212112FSSWAGNIP,"2 1/2"" X 1 1/2"" CONC SWAG NPL",MRS
212112IMIBUSH,2 1/2 X 1 1/2 MI HEX BUSH IMP,STR
212112IMIBUSHG,2 1/2 X 1 1/2 MI GALV BUSH IMP,STR
212112IMIRCG,21/2X11/2 MI RED CPLG GALV IMP,SMC
212112IMIRL,21/2 X 11/2 BLK MI RED ELL IMP,STR
212112IMIRLG,21/2 X 11/2 MI RED ELL GLV IMP,STR
212112IMIRTG,2X1/2X11/2 IMP MI RED TEE GALV,SMC
212112MIBUSH,2 1/2 X 1 1/2 MI HEX BUSHING,WAR
212112MIBUSHG,21/2 X 11/2 MI GAL HEX BUSHING,WAR
212112MIRC,21/2 X11/2 MI BLK RED COUPLING,ANV
212112MIRCG,2 1/2 X 11/2 MI GAL RED CPLG,ANV
212112MIRL,2 1/2 X 1 1/2 MI RED ELL,ANV
212112MIRLG,21/2 X 1 1/2 MI GAL RED EL,ANV
212112XIMIRCG,21/2X11/2 XH GALV IMI REDUCER,STR
212112XMIRC,21/2 X 1 1/2 MI REDUCER 300#,ANV
212112XMIRCG,21/2 X 11/2 XH GLV MI RED CPL,ANV
212114114DGMCROSS,21/2X11/4X11/4 GRV MEK CROSS,ANV
212114114DGMCROSSG,21/2X11/4X11/4GR MEK CROS GALV,ANV
212114114DTMCROSS,21/2X11/4X11/4 THD MEK CROSS,ANV
212114114DTMCROSSG,21/2X11/4X11/4TH MEK CROS GALV,ANV
212114212CIRT,21/2X11/4X21/2 BLK CI RED TEE,WAR
2121142CIRT,2 1/2 X 1 1/4 X 2 CI TEE,WAR
2121143CIRT,21/2 X 1 1/4 X 3 CI RED TEE,ANV
212114CIBUSH,21/2X11/4 CI BUSHING BLK,ANV
212114CICROSS,21/2X21/2X11/4X11/4 CI CROSS,ANV
212114CIRL,2 1/2 X 1 1/4 CI RED ELL,ANV
212114DGMT,2 1/2 X 1 1/4 GRV MEK TEE DOM,ANV
212114DGMT-CST,2 1/2 X 1 1/4 GRV MEK TEE DOM,ANV
212114DGMTG,2 1/2 X 1 1/4 GRV MEK TEE GALV,ANV
212114DGRVRED,21/2 X 11/4GRVD CON REDUCE DOM,ANV
212114DGRVRED-CST,21/2X 11/4 GRV CON REDUCR DOM,ANV
212114DGRVREDG,21/2X11/4 GAL GR CC REDR,ANV
212114DGTRED,2 1/2 X 1 1/4 GRVD CON RED DOM,ANV
212114DGTREDG,21/2X11/4GR X THD RED GAL,ANV
212114DTMT,2 1/2 X 1 1/4 THD MEK TEE DOM,ANV
212114DTMT-CST,2 1/2 X 1 1/4 THD MEK TEE DOM,ANV
212114DTMTG,21/2 X 11/4THD MEK TEE DOM GAL,ANV
212114FBUSH,2 1/2 X 1 1/4 BLK FACE BUSHING,WAR
212114FGDCAP,21/2X11/4 FAB DR CAP,IOW
212114FGRVEREDZ,21/2X11/4 FAB GRV CONC RED ZNC,IOW
212114FGRVRED,2.5 X 1.25 FAB GRV CONC REDUCR,IOW
212114GTR,2 1/2 X 1 1/4 FAB GRVXTHD RED,IOW
212114MIBUSH,21/2 X 1 1/4 CAST IRN HEX BUSH,WAR
212114MIBUSHG,21/2 X 1 1/4 MI GAL HEX BUSH,ANV
212114MIRC,21/2 X11/4 MI BLK RED COUPLING,ANV
212114MIRCG,2 1/2 X 11/4 MI GAL RED CPLG,ANV
21211BNIP,2-1/2 X 11 BLACK NIP IMP,STR
21211CIRFLGG,21/2X 11 GLV REDUCING FLANGE,ANV
21211COMPFLG,21/2X11 BLK DI RED COMP FLANGE,NPI
21211COMPFLGG,2.5x11 GALV DI RED COMP FLANGE,NPI
21211DBNIP,2-1/2 X 11 BLACK NIP DOM,QPP
21211DGNIP,21/2X11 GALV CW NIPPLE DOM,ANV
21211DSOF,21/2X11 DOM RED SLIP ON FLANGE,GFF
21211GNIP,21/2X11 IMP GAL STEEL NIPPLE,STR
21211RSOF,21/2 X 11 RED SLIP ON FLANGE,GFF
212-1200,"12""#212 RITE WAFER CHECK VLV",SGM
2121212CIRT,2 1/2 X 1 X 2 1/2 CI TEE,ANV
21212212CIRT,21/2X1/2X21/2 CI RED TEE,ANV
21212BNIP,2 1/2 X 12 BLACK NIP IMP,STR
21212CIBUSH,21/2 X 1/2 BLK CI HE BUSHING,ANV
21212CIRT,2 X 1 X 2 1/2 BLK CI TEE,ANV
21212DBNIP,2-1/2x12 STD BLK NIP DOM,ANV
21212DCIRT,2 1/2 X 1 X 2 BLK CI TEE,ANV
21212DGNIP,2 1/2 X 12 GALV NIPPLE DOM,ANV
21212DSBNIP,2-1/2 X 12 SMLS BLK NIPPLE DOM,WAR
21212DTMT,2 1/2 X 1/2 THD MEK TEE DOM,ANV
21212DTMTG,21/2 X 1/2 THD MEK TEE DOM GAL,ANV
21212GNIP,2 1/2X 12 GALV NIP IMP,STR
21212GSN,2-1/2 X 12 GRV SCH 10 OUTLET,IOW
21212GSN40,2-1/2 X 12 GRV SCH 40 OUTLET,IOW
21212MIBUSHG,21/2 X 1/2 MI GAL HEX BUSH,ANV
21212UBT,2 1/2 X 1/2 JAC UBOLT FTG,SPR
21212WUBT,2 1/2 X 1/2 TEE-LOX/1-3/16HS,WAR
21216DGWOL40,2½x16 DOM GRV WELD OLET S40,ISL
21216GSN40,2.5 X 16 GRV SCH 40 OUTLET,IOW
2121CIBUSH,21/2 X 1 BLK CI HEX BUSHING,ANV
2121CICROSS,21/2 X 21/2 X 1 X 1 CI CROSS,ANV
2121CIRL,2 1/2 X 1 BLK CI 90 RED ELL,ANV
2121DGRVRED,2 1/2 X 1 GRVD CON REDUCER DOM,ANV
2121DGRVREDG,21/2X1 GAL GR CONC REDR,ANV
2121DGTRED,21/2X1 PTD GRVD THRD REDUCER,ANV
2121DGTREDG,21/2X1 GAL GRVD THRD REDUCER,ANV
2121DTMT,2 1/2 X 1 THD MEK TEE DOM,ANV
2121DTMT-CST,2 1/2 X 1 THD MEK TEE DOM,ANV
2121DTMTG,2 1/2 X 1 THD MEK TEE DOM GALV,ANV
2121IMIBUSH,2 1/2 X 1 MI HEX BUSH IMP,STR
2121IMIRCG,2 1/2 X 1 MI RED CPLG GLV,SMC
2121MIBUSH,2-1/2 X 1 MI BLK BUSHING,WAR
2121MIBUSHG,21/2 X 1 MI GAL HEX BUSH,ANV
2121MIRC,2-1/2 X 1 MI BLK RED COUPLING,ANV
2121MIRCG,21/2 X 1 MI GAL RED COUPLING,ANV
2121SE5-GF,2-1/2X1 GRV X THD RED 90 ELL,GLB
2121SLEEVE,21/2X 1' SCH10 STL PIPE SLEEVE,UNB
2121UBT,2 1/2 X 1 JAC UBOLT FTG,SPR
2121WUBT,2 1/2 X 1 TEE-LOX/1-3/16HS,WAR
2122112112CICROSS,21/2 X 2 X 11/2 X11/2 CI CROSS,ANV
2122112CIRT,2 1/2 X 2 X 1 1/2 CI TEE,ANV
2122114114CICROSS,21/2 X 2 X 11/4 X11/4 CI CROSS,WAR
2122114CIRT,2 1/2 X 2 X 1 1/4 BLK CI TEE,ANV
212211CICROSS,21/2X2X1X1 BLK CI CROSS,ANV
212212112CIRT,2 1/2 X 2 1/2 X 1 1/2 CI TEE,ANV
212212112DGRT,21/2X21/2X11/2 PTD GRVD RED TE,ANV
212212112DGRTT,21/2X21/2X11/2 GVxTHD BRCH TEE,ANV
212212112MIRT,2-1/2x2-1/2x1-1/2 MI BLK TEE,WAR
212212112MIRTG,21/2X 21/2X11/2 MI GAL RED TEE,ANV
212212112XMIRT,21/2X21/2X11/2 XH BLK MI RED T,ANV
2122121141CICROSS,21/2 X 21/2 X 11/4X 1 CI CROSS,ANV
212212114CIRT,2 1/2 X 2 1/2 X 1 1/4 CI TEE,ANV
212212114DGRT,21/2X21/2X11/4 PTD GRVD RED TE,ANV
212212114DGRTT,21/2X21/2X11/4 GVxTHD BRCH TEE,ANV
212212114MIRT,21/2X 21/2X11/4 MI BLK RED TEE,ANV
212212114MIRTG,21/2X 21/2X11/4 MI GAL RED TEE,ANV
21221212ANGIRN,2 1/2x2 1/2x1/2 ANGLE IRON BLK,NCO
21221212ANGIRNG,21/2x21/2x1/2 ANGLE IRON GALV,NCO
21221212CIRT,2 1/2 X 2 1/2 X 1/2 CI RED TEE,ANV
21221212IMIRT,2-1/2x2-1/2x1/2 MI RED TEE IMP,EDM
21221214ANGIRN,2-1/2X2-1/2X1/4 ANGLE IRON BLK,FRE
21221214ANGIRNG,2-1/2x2-1/2x1/4 ANG IRON GALV,TRS
2122121CIRT,2 1/2 X 2 1/2 X 1 CI TEE,ANV
2122121DGRT,21/2X21/2X1 PTD GRVD RED TEE,ANV
2122121DGRTT,21/2X21/2X1 GRV X THD BRCH TEE,ANV
2122121IMIRT,21/2X21/2X1 BLK MI RED TEE IMP,STR
2122121IMIRTG,21/2X21/2X1 MI RED TEE GLV IMP,STR
2122121MIRT,21/2X 21/2 X 1 MI BLK RED TEE,ANV
2122121MIRTG,21/2X 21/2 X 1 MI GAL RED TEE,ANV
2122122CIRT,2 1/2 X 2 1/2 X 2 CI TEE,ANV
2122122DGRT,21/2X21/2X2 SEGW PTD GRV RED T,ANV
2122122DGRTT,21/2X21/2X2 GRV X THD BRCH TEE,ANV
2122122MIRT,21/2X 21/2X 2 MI RED TEE,ANV
2122122MIRTG,21/2X 21/2X 2 MI GAL RED TEE,ANV
212212316ANGIRON,2.5 X 2.5 X 3/16 ANGLE IRON,DLP
21221234CIRT,2 1/2 X 2 1/2 X 3/4 CI TEE,WAR
21221234MIRTG,21/2X 21/2 X 3/4MI GAL RED TEE,ANV
21221238ANGIRON,212X212X3/8 BLK ANGLE IRON 20',TRS
21221238ANGIRONG,212X212X3/8 GAL ANGLE IRON 20',BES
2122123CIRT,2 1/2X21/2X3 RED BLK CI TEE,ANV
2122123MIRT,21/2 X 21/2 X 3 BLK MI RED TEE,ANV
2122123MIRTG,21/2X 21/2X 3 MI GAL RED TEE,ANV
2122124CIRT,2 1/2X21/2X4 RED BLK CI TEE,ANV
212212516ANGIRN,2-1/2X2-1/2X5/16 ANGLE IRN BLK,NCO
212212CIRT,2 1/2 X 2 X 1/2 CI TEE,ANV
212212DGWOL40,2½x2½ DOM GRV WELD OUTLET S40,ISL
212212TUOL,21/2X21/2 3000#THD ANVILET UNV,ANV
212212WOL,21/2X21/2 M300 WELD OUT NPT,MER
21221CIRT,21/2 X 2 X 1 CI RED TEE,ANV
2122212CIRT,2 1/2 X 2 X 2 1/2 CI TEE,ANV
2122212MIRT,2-1/2x2x2-1/2 MI BLK RED TEE,WAR
2122212MIRTG,21/2X 2 X 21/2 MI GAL RED TEE,ANV
212222CICROSS,21/2 X 2 X 2 X 2 CI CROSS,ANV
21222CIRT,21/2 X 2 X 2 CI RED TEE,ANV
21222MIRT,21/2X 2 X 2 MI RED TEE,ANV
21222MIRTG,21/2X 2 X 2 MI GAL RED TEE,ANV
212234CIRT,2 1/2 X 2 X 3/4 CI TEE,WAR
212234DIRT,2 1/2 X 2 X 3/4 DI RED TEE,STR
21223CIRT,21/2 X 2 X 3 CI RED TEE,ANV
2122BRBUSH,2/1/2X2 BRASS BUSHING,QPP
2122CICROSS,2 1/2 X 2 1/2 X 2 X 2 CI CROSS,ANV
2122CIRC,2 1/2 X 2 BLK CI REDUCER,ANV
2122CIRL,2 1/2 X 2 BLK CI RED 90 ELL,ANV
2122CIRT,2 X 1/2 X 2 BLK CI TEE,ANV
2122DFLGRED,21/2X2BLK CI FLG CON REDCR DOM,ANV
2122DGMT,21/2 X 2 GRV MET TEE DOM,GRI
2122DGRCPL,2 1/2 X 2 GRV RED CPLG DOM,ANV
2122DGRCPL-CST,2 1/2 X 2 GRV RED CPLG DOM,ANV
2122DGRCPLG,21/2 X 2 GRV RED CPLG DOM GALV,ANV
2122DGRVERED,21/2 x 2 GRV ECC REDUCER DOM,ANV
2122DGRVRED,2 1/2 X 2 GRVD CON REDUCER DOM,ANV
2122DGRVRED-CST,2 1/2 X 2 GRVD CON REDUCER DOM,ANV
2122DGRVREDG,2 1/2X2 GRVD CON RED DOM GALV,ANV
2122DGTRED,21/2X2 PTD GRXTH REDR,ANV
2122DGTREDG,21/2X2 GRVX THD REDR GAL,ANV
2122DIRL,2 1/2 X 2 DI RED ELL,STR
2122FGRVERED,2 1/2 X 2 FAB GRV ECC REDUCER,IOW
2122FGRVEREDZ,2 1/2X2 FAB GRV CONC RED ZNC,IOW
2122FGRVRED,2 1/2 X 2 FAB GRV CONC REDUCER,IOW
2122FSBUSH,"2-½"" x 2"" FS THRD HEX BUSH",SMC
2122FSREDG,21/2 X 2 FS 3000# GALV THD RED,ANV
2122GTR,2 1/2 X 2 FAB GRVXTHR RED,IOW
2122IMIBUSHG,2 1/2 X 2 MI GALV HEX BUSH IMP,BMI
2122IMIRLG,21/2 X 2 IMP MI GAL RED EL,STR
2122MIBUSH,2 1/2 X 2 MI HEX BUSHING,ANV
2122MIBUSHG,2 1/2 X 2 MI GALV HEX BUSHING,ANV
2122MIRC,2 1/2 X 2 MI RED CPLG,ANV
2122MIRCG,2 1/2 X 2 MI GAL RED CPLG,ANV
2122MIRL,2 1/2 X 2 MI RED ELL,ANV
2122MIRLG,21/2 X 2 MI GAL RED EL,ANV
2122MIRT,2 X 1/2 X 2 MI BLK RED TEE,ANV
2122MIRTG,2 X 1/2 X 2 MI GAL TEE,ANV
2122RSOF,21/2 X 2 RED SLIP ON FLG IMP,INV
2122TUOL,31/2-21/2X2 3000# THRD UNI LET,MER
2122XIMIRCG,21/2X2 XH GALV IMI REDUCER,STR
2122XMIRC,21/2 X 2 MI REDUCER 300#,ANV
212312BNIP,21/2X31/2 BLK WELD NIP IMP,STR
212312DBNIP,21/2X31/2BLK WELD PIP NIPL DOM,ANV
212312DGNIP,2 1/2 X 3 1/2 GALV NIPPLE DOM,ANV
212312DSBNIP,21/2 X 31/2 BLK SMLS NIPL DOM,ANV
212312GNIP,2 1/2 X 3 1/2 GALV NIP IMP,STR
212316FLATIRON,2.5 X 3/16 FLAT IRON STRAP,DLP
21234212CIRT,2 1/2 X 3/4 X 2 1/2 CI TEE,AME
21234CIBUSHG,2-1/2X3/4 CI BUSH GALV,ANV
21234CIRL,2-1/2X3/4 REDUCING CI ELBOW,WAR
21234DTMT,2 1/2 X 3/4 THD MEK TEE DOM,ANV
21234DTMTG,21/2 X 3/4 THD MEK TEE DOM GAL,ANV
21234FGDCAP,21/2 FAB DR CAP W/ 3/4 OLET,IOW
21234FSBUSH,2-½ x ¾ FS THRD HEX BUSH,ANV
21234MIBUSH,2-1/2 X 3/4 MI BLK BUSHING,WAR
